,tid,title,action,scifi,drama,romance
6151,tt1874522,Inja bedoone man  ,False,False,True,False
6152,tt1891757,Bol  ,False,False,True,False
6153,tt1909807,My Pure Joy  ,False,False,True,False
6154,tt1911600,Miss Bala  ,False,False,True,False
6155,tt1939659,Carrie  ,False,False,True,False
6156,tt1946612,I Bruxelles kan ingen høre dig skrige             ,False,False,True,False
6157,tt1948150,Singham  ,True,False,True,False
6158,tt1959385,Forget Paris  ,False,False,True,False
6159,tt1959937,Love Song             ,False,False,True,False
6160,tt1964624,Dans la maison  ,False,False,True,False
6161,tt1982009,Unwanted Child Throw-Up             ,False,False,True,False
6162,tt1991439,The Big Bang             ,False,False,True,False
6163,tt1993901,Hairdos & Holidays             ,False,False,True,True
6164,tt1995109,Out with the Old             ,False,False,True,False
6165,tt2006848,Bunheads             ,False,False,True,False
6166,tt2011223,Scenes from a Gay Marriage  ,False,False,True,True
6167,tt2011971,Monsieur Lazhar  ,False,False,True,False
6168,tt2013293,Kaze tachinu  ,False,False,True,False
6169,tt2014019,Dog Fight             ,False,False,True,False
6170,tt2017038,All Is Lost  ,True,False,True,False
6171,tt2042568,Inside Llewyn Davis  ,False,False,True,False
6172,tt2053425,De rouille et d'os  ,False,False,True,True
6173,tt2063276,The Confession             ,False,False,True,False
6174,tt2069948,The Insomniac  ,False,False,True,False
6175,tt2071567,Reverse Runner  ,False,False,True,False
6176,tt2083135,Agha Yousef  ,False,False,True,False
6177,tt2083383,Trouble with the Curve  ,False,False,True,False
6178,tt2101341,Dead Man Down  ,True,False,True,False
6179,tt2108898,The Men of New Natesville             ,False,False,True,False
6180,tt2123128,10 pelis  ,False,False,True,True
6181,tt2126154,This Is England '88             ,False,False,True,False
6182,tt2140203,Ookami kodomo no Ame to Yuki  ,False,False,True,False
6183,tt2142055,Xingu  ,False,False,True,False
6184,tt2209418,Before Midnight  ,False,False,True,True
6185,tt2213054,Kai po che!  ,False,False,True,False
6186,tt2215477,Goliyon Ki Rasleela Ram-Leela  ,False,False,True,True
6187,tt2229499,Don Jon  ,False,False,True,True
6188,tt2229848,Chashme Baddoor  ,False,False,True,False
6189,tt2234222,Orphan Black             ,True,True,True,False
6190,tt2243299,Final Cut: Hölgyeim és uraim  ,False,False,True,True
6191,tt2249221,Zulu  ,False,False,True,False
6192,tt2256435,Shadow Walker             ,True,False,True,False
6193,tt2265398,Drinking Buddies  ,False,False,True,True
6194,tt2275802,Satyagraha  ,False,False,True,False
6195,tt2283748,OMG: Oh My God!  ,False,False,True,False
6196,tt2307299,All Adventurous Women Do             ,False,False,True,False
6197,tt2334896,The Dirties  ,False,False,True,False
6198,tt2338337,The Sinners  ,False,False,True,False
6199,tt2363523,Zir-e Derakht-e Holou  ,False,False,True,False
6200,tt2364193,What Doesn't Kill You             ,False,False,True,False
6201,tt2364497,Red in Tooth and Claw             ,False,False,True,False
6202,tt2369135,Need for Speed  ,True,False,True,False
6203,tt2373078,We Need to Talk About Kevin             ,False,False,True,False
6204,tt2382009,Nymphomaniac: Vol. II  ,False,False,True,False
6205,tt2392810,Queen & Country  ,False,False,True,False
6206,tt2394276,My New Sister  ,False,False,True,False
6207,tt2437954,Singh Saab the Great  ,True,False,True,False
6208,tt2495118,Yip Man: Jung gik yat jin  ,True,False,True,False
6209,tt2510874,Yamla Pagla Deewana 2  ,True,False,True,False
6210,tt2519684,Full Release             ,False,False,True,True
6211,tt2611214,The Gambler             ,False,False,True,True
6212,tt2621000,Jolly LLB  ,False,False,True,False
6213,tt2630114,Ring Up!             ,False,False,True,True
6214,tt2647544,Sleepy Hollow             ,False,False,True,False
6215,tt2651830,O-Mouth             ,True,False,True,False
6216,tt2654580,Almost Human             ,True,False,True,False
6217,tt2692382,Goodbye Stranger             ,False,False,True,False
6218,tt2826008,Meet Me on the Southbank  ,False,False,True,True
6219,tt2850832,I Want You to Want Me             ,False,False,True,False
6220,tt2911408,Down the Rabbit Hole             ,False,False,True,False
6221,tt2976172,Sixteen  ,False,False,True,True
6222,tt2980794,Highway  ,False,False,True,True
6223,tt3162688,Lea rennt             ,False,False,True,False
6224,tt3171674,Hudugaata  ,False,False,True,False
6225,tt3180506,L'Assenza  ,False,False,True,False
6226,tt3252298,The Well             ,True,True,True,False
6227,tt3331436,Bedtime Stories             ,False,False,True,True
6228,tt3531778,Angkor-Vat              ,False,False,True,False
6229,tt3549302,Exposition Boulevard             ,True,False,True,False
6230,tt0681375,Honest to Yourself             ,False,False,True,False
6231,tt0688955,The Invisible Worm             ,False,False,True,False
6232,tt0702024,The Rainbow of Her Reasons             ,False,False,True,False
6233,tt0705272,Pine Barrens             ,False,False,True,False
6234,tt0733926,Morning After             ,False,False,True,False
6235,tt0739514,An Echolls Family Christmas             ,False,False,True,False
6236,tt0745616,Enemies Foreign and Domestic             ,False,False,True,False
6237,tt0756509,Kyle XY             ,False,True,True,False
6238,tt0756573,October Road             ,False,False,True,False
6239,tt0756648,Le renard et l'enfant  ,False,False,True,False
6240,tt0758053,Saawariya  ,False,False,True,True
6241,tt0758737,Brothers & Sisters             ,False,False,True,False
6242,tt0758751,Grey Gardens  ,False,False,True,False
6243,tt0758752,Love & Other Drugs  ,False,False,True,True
6244,tt0758789,Tsunami: The Aftermath             ,False,False,True,False
6245,tt0758790,The Tudors             ,False,False,True,True
6246,tt0760311,He Was a Quiet Man  ,False,False,True,False
6247,tt0763840,Home of the Brave  ,True,False,True,False
6248,tt0765120,My Blueberry Nights  ,False,False,True,True
6249,tt0770810,How She Move  ,False,False,True,False
6250,tt0772139,Masters of Science Fiction             ,False,True,True,False
6251,tt0772181,Krabat  ,False,False,True,False
6252,tt0780606,Shock to the System  ,False,False,True,False
6253,tt0780621,Tatt av kvinnen  ,False,False,True,True
6254,tt0780653,The Wolfman  ,False,False,True,False
6255,tt0783238,The Dead Girl  ,False,False,True,False
6256,tt0783328,Comanche Moon             ,False,False,True,False
6257,tt0783598,Until Death  ,True,False,True,False
6258,tt0787484,A Girl Like Me: The Gwen Araujo Story  ,False,False,True,False
6259,tt0790676,The Good Life  ,False,False,True,False
6260,tt0790799,$9.99  ,False,False,True,False
6261,tt0791304,Georgia Rule  ,False,False,True,True
6262,tt0796302,The Babysitters  ,False,False,True,False
6263,tt0796368,Talk to Me  ,False,False,True,False
6264,tt0798817,13  ,False,False,True,False
6265,tt0799954,The Bridge  ,False,False,True,False
6266,tt0799991,Cum mi-am petrecut sfârsitul lumii  ,False,False,True,False
6267,tt0800039,Forgetting Sarah Marshall  ,False,False,True,True
6268,tt0800241,Transsiberian  ,False,False,True,False
6269,tt0803061,Red Dog  ,False,False,True,False
6270,tt0804505,Married Life  ,False,False,True,True
6271,tt0804522,Rendition  ,False,False,True,False
6272,tt0804529,Sleep Dealer  ,False,True,True,False
6273,tt0804552,w Delta z  ,False,False,True,False
6274,tt0805661,The Black Donnellys             ,False,False,True,False
6275,tt0805663,Jericho             ,True,False,True,False
6276,tt0805664,Men in Trees             ,False,False,True,True
6277,tt0805666,Shark             ,False,False,True,False
6278,tt0805669,Ugly Betty             ,False,False,True,False
6279,tt0806088,Heyy Babyy  ,False,False,True,False
6280,tt0806203,Carriers  ,False,True,True,False
6281,tt0808164,Bas Ek Pal  ,False,False,True,True
6282,tt0808279,Funny Games  ,False,False,True,False
6283,tt0808336,Kogitsune Heren  ,False,False,True,False
6284,tt0808357,"Se, jie  ",False,False,True,True
6285,tt0808526,Life During Wartime  ,False,False,True,False
6286,tt0809295,Hiroshi Watanabe in Bed with Curtis Wilson             ,False,False,True,False
6287,tt0809432,Hilde  ,False,False,True,False
6288,tt0809951,Vratné lahve  ,False,False,True,False
6289,tt0810784,Bright Star  ,False,False,True,True
6290,tt0810788,Burn Notice             ,True,False,True,False
6291,tt0811026,Prime Suspect: The Final Act             ,False,False,True,False
6292,tt0811066,Shootout at Lokhandwala  ,True,False,True,False
6293,tt0814203,Macbeth  ,False,False,True,False
6294,tt0816556,Lake Mungo  ,False,False,True,False
6295,tt0817225,Milyang  ,False,False,True,False
6296,tt0817545,The Power of Few  ,True,False,True,False
6297,tt0819810,Traffic Signal  ,False,False,True,False
6298,tt0821810,All Roads Lead Home  ,False,False,True,False
6299,tt0824330,Les femmes de l'ombre  ,False,False,True,False
6300,tt0826711,Le voyage du ballon rouge  ,False,False,True,False
6301,tt0826760,Forbrydelsen             ,False,False,True,False
6302,tt0828151,Molly: An American Girl on the Home Front  ,False,False,True,False
6303,tt0830938,Overnight  ,False,False,True,False
6304,tt0833476,Jhoom Barabar Jhoom  ,False,False,True,False
6305,tt0835434,In Treatment             ,False,False,True,False
6306,tt0840322,Forever Strong  ,False,False,True,False
6307,tt0841044,2 Days in Paris  ,False,False,True,True
6308,tt0841108,Hannah Takes the Stairs  ,False,False,True,True
6309,tt0841961,Kingdom             ,False,False,True,False
6310,tt0844286,The Brothers Bloom  ,False,False,True,False
6311,tt0844653,Legend of the Seeker             ,True,False,True,False
6312,tt0844708,The Last House on the Left  ,False,False,True,False
6313,tt0851851,Terminator: The Sarah Connor Chronicles             ,True,True,True,False
6314,tt0853153,Stuart: A Life Backwards  ,False,False,True,False
6315,tt0856348,Basilisk: Kôga ninpô chô             ,False,False,True,False
6316,tt0857190,The Sweeney  ,True,False,True,False
6317,tt0857191,The Visitor  ,False,False,True,False
6318,tt0859765,Sanxia haoren  ,False,False,True,False
6319,tt0860906,Evangerion shin gekijôban: Ha  ,True,False,True,False
6320,tt0860907,Evangerion shin gekijôban: Kyu  ,True,False,True,False
6321,tt0866437,The Jane Austen Book Club  ,False,False,True,True
6322,tt0869994,Paris  ,False,False,True,True
6323,tt0872202,Ghosts  ,False,False,True,False
6324,tt0874936,Life             ,False,False,True,False
6325,tt0875034,Nine  ,False,False,True,True
6326,tt0877057,Death Note: Desu nôto             ,False,False,True,False
6327,tt0878835,Please Give  ,False,False,True,False
6328,tt0882977,Snitch  ,True,False,True,False
6329,tt0883995,13 game sayawng  ,False,False,True,False
6330,tt0884805,Pars: Kiraz operasyonu  ,True,False,True,False
6331,tt0889588,The Children of Huang Shi  ,False,False,True,False
6332,tt0892535,Eli Stone             ,False,False,True,False
6333,tt0893402,Franklyn  ,False,True,True,False
6334,tt0896872,The Whistleblower  ,False,False,True,False
6335,tt0897347,The Echo  ,False,False,True,False
6336,tt0899106,Love Happens  ,False,False,True,True
6337,tt0901507,Rise of the Footsoldier  ,False,False,True,False
6338,tt0903747,Breaking Bad             ,False,False,True,False
6339,tt0904208,Californication             ,False,False,True,False
6340,tt0914387,Damages             ,False,False,True,False
6341,tt0924129,Crossing Over  ,False,False,True,False
6342,tt0925266,Pushing Daisies             ,False,False,True,False
6343,tt0926762,Loft  ,False,False,True,False
6344,tt0935075,Rabbit Hole  ,False,False,True,False
6345,tt0935095,In Plain Sight             ,False,False,True,False
6346,tt0938341,Tokyo Sonata  ,False,False,True,False
6347,tt0941574,The Cradle Will Rock             ,False,False,True,False
6348,tt0942384,Shelter  ,False,False,True,True
6349,tt0944101,Good Dick  ,False,False,True,True
6350,tt0946642,Maxxie and Anwar             ,False,False,True,False
6351,tt0950739,Arn: Riket vid vägens slut  ,True,False,True,False
6352,tt0952682,Shotgun Stories  ,False,False,True,False
6353,tt0953981,Always zoku san-chôme no yûhi  ,False,False,True,False
6354,tt0955271,Helmer & søn  ,False,False,True,False
6355,tt0955346,Moonlight             ,False,False,True,False
6356,tt0959776,Delia's First Ghost             ,False,False,True,False
6357,tt0962736,The Young Victoria  ,False,False,True,False
6358,tt0964516,Fashion  ,False,False,True,True
6359,tt0971948,Commitment             ,False,False,True,False
6360,tt0972412,Private Practice             ,False,False,True,True
6361,tt0974014,Creation  ,False,False,True,False
6362,tt0974554,Elegy  ,False,False,True,True
6363,tt0975645,Hitchcock  ,False,False,True,False
6364,tt0976014,Greek             ,False,False,True,False
6365,tt0976060,Tokyo!  ,False,False,True,False
6366,tt0976246,Staten Island  ,False,False,True,False
6367,tt0977214,Hero Wanted  ,True,False,True,False
6368,tt0977855,Fair Game  ,False,False,True,False
6369,tt0981227,Nick and Norah's Infinite Playlist  ,False,False,True,False
6370,tt0983213,Byôsoku 5 senchimêtoru  ,False,False,True,True
6371,tt0988047,Traitor  ,True,False,True,False
6372,tt0991243,Ryû ga gotoku: Gekijô-ban  ,True,False,True,False
6373,tt0993755,Em  ,False,False,True,False
6374,tt0993789,Un conte de Noël  ,False,False,True,False
6375,tt0995740,No Smoking  ,False,False,True,False
6376,tt0995832,Generation Kill             ,False,False,True,False
6377,tt0996605,Les chansons d'amour  ,False,False,True,True
6378,tt1000771,Recount  ,False,False,True,False
6379,tt1000774,Sex and the City  ,False,False,True,True
6380,tt1012804,Redbelt  ,False,False,True,False
6381,tt1014044,Destiny and Fortune             ,False,False,True,True
6382,tt1014762,Home  ,False,False,True,False
6383,tt1015981,En souvenir de nous  ,False,False,True,False
6384,tt1016205,Mogari no mori  ,False,False,True,False
6385,tt1018785,The Sisterhood of the Traveling Pants 2  ,False,False,True,True
6386,tt1019452,A Serious Man  ,False,False,True,False
6387,tt1020773,Copie conforme  ,False,False,True,False
6388,tt1020972,Mang shan  ,False,False,True,False
6389,tt1023481,Step Up 2: The Streets  ,False,False,True,True
6390,tt1023490,Il divo - La spettacolare vita di Giulio Andreotti  ,False,False,True,False
6391,tt1024255,Wild Child  ,False,False,True,True
6392,tt1024943,Om Shanti Om  ,True,False,True,False
6393,tt1028576,Secretariat  ,False,False,True,False
6394,tt1029234,Martyrs  ,False,False,True,False
6395,tt1032856,Bikur Ha-Tizmoret  ,False,False,True,False
6396,tt1034085,Viel Lärm um nichts  ,False,False,True,False
6397,tt1036144,Not So Sweet Sixteen             ,False,False,True,False
6398,tt1038072,Pulse 2: Afterlife  ,False,True,True,False
6399,tt1039790,Nanayomachi  ,False,False,True,False
6400,tt1043451,Delhi-6  ,False,False,True,False
6401,tt1045772,I Love You Phillip Morris  ,False,False,True,False
6402,tt1051962,The First Taste             ,False,False,True,False
